ID,CREATE DATE,STATUS,PRIORITY,GEORAPHY,CLOSE DATE,AGE,Description
INC001736,2023-03-18,WIP,P1,US,,124,Desc for INC001736
INC001737,2023-04-21,New,P2,US,,90,Desc for INC001737
INC001738,2023-03-07,Closed,P3,US,2023-03-12,5,Desc for INC001738
INC001739,2023-03-27,New,P1,US,,115,Desc for INC001739
INC001740,2023-05-30,WIP,P4,Europe,,51,Desc for INC001740
INC001741,2023-06-06,Closed,P1,US,2023-06-06,0,Desc for INC001741
INC001742,2023-01-30,New,P2,Europe,,171,Desc for INC001742
INC001743,2023-04-09,New,P3,Asia,,102,Desc for INC001743
INC001744,2023-01-10,Closed,P2,Asia,2023-01-16,6,Desc for INC001744
INC001745,2023-03-28,WIP,P2,US,,114,Desc for INC001745
INC001746,2023-04-24,Closed,P2,US,2023-05-04,10,Desc for INC001746
INC001747,2023-01-19,New,P2,US,,182,Desc for INC001747
INC001748,2023-04-18,Closed,P3,Asia,2023-04-22,4,Desc for INC001748
INC001749,2023-05-27,New,P4,US,,54,Desc for INC001749
INC001750,2023-05-31,WIP,P3,US,,50,Desc for INC001750
INC001751,2023-06-09,New,P3,US,,41,Desc for INC001751
INC001752,2023-03-14,New,P3,US,,128,Desc for INC001752
INC001753,2023-01-31,WIP,P2,US,,170,Desc for INC001753
INC001754,2023-03-03,Closed,P1,US,2023-03-19,16,Desc for INC001754
INC001755,2022-12-22,Closed,P2,Europe,2022-12-22,0,Desc for INC001755
INC001756,2023-02-21,New,P4,US,,149,Desc for INC001756
INC001757,2023-05-18,Closed,P1,US,2023-05-28,10,Desc for INC001757
INC001758,2022-12-26,New,P2,US,,206,Desc for INC001758
INC001759,2023-03-11,WIP,P2,Europe,,131,Desc for INC001759
INC001760,2023-02-01,WIP,P3,US,,169,Desc for INC001760
INC001761,2023-05-29,WIP,P1,US,,52,Desc for INC001761
INC001762,2023-02-25,Closed,P2,US,2023-02-26,1,Desc for INC001762
INC001763,2023-05-27,New,P2,US,,54,Desc for INC001763
INC001764,2023-03-29,New,P3,US,,113,Desc for INC001764
INC001765,2023-01-16,New,P4,US,,185,Desc for INC001765
INC001766,2023-05-04,WIP,P3,Asia,,77,Desc for INC001766
INC001767,2022-11-27,WIP,P1,Europe,,235,Desc for INC001767
INC001768,2023-02-09,New,P1,US,,161,Desc for INC001768
INC001769,2023-05-29,New,P4,US,,52,Desc for INC001769
INC001770,2023-03-20,Closed,P2,Asia,2023-03-30,10,Desc for INC001770
INC001771,2023-04-02,Closed,P2,Asia,2023-04-03,1,Desc for INC001771
INC001772,2023-04-26,New,P2,Asia,,85,Desc for INC001772
INC001773,2023-04-06,New,P2,US,,105,Desc for INC001773
INC001774,2023-03-01,New,P2,Europe,,141,Desc for INC001774
INC001775,2022-12-12,Closed,P2,US,2022-12-12,0,Desc for INC001775
INC001776,2023-04-26,Closed,P3,US,2023-04-27,1,Desc for INC001776
INC001777,2023-06-06,New,P2,US,,44,Desc for INC001777
INC001778,2023-02-24,New,P2,US,,146,Desc for INC001778
INC001779,2023-01-02,New,P1,US,,199,Desc for INC001779
INC001780,2023-02-27,Closed,P3,US,2023-03-08,9,Desc for INC001780
INC001781,2022-12-25,New,P4,US,,207,Desc for INC001781
INC001782,2023-05-21,Closed,P3,US,2023-05-27,6,Desc for INC001782
INC001783,2023-06-02,New,P2,Asia,,48,Desc for INC001783
INC001784,2022-11-28,New,P2,US,,234,Desc for INC001784
INC001785,2023-06-04,Closed,P1,Europe,2023-06-11,7,Desc for INC001785
INC001786,2022-12-24,Closed,P2,US,2022-12-28,4,Desc for INC001786
INC001787,2022-12-29,Closed,P3,Asia,2022-12-31,2,Desc for INC001787
INC001788,2023-02-13,New,P3,Asia,,157,Desc for INC001788
INC001789,2023-05-24,WIP,P4,US,,57,Desc for INC001789
INC001790,2023-03-09,New,P1,US,,133,Desc for INC001790
INC001791,2023-02-08,Closed,P3,US,2023-02-24,16,Desc for INC001791
INC001792,2023-01-07,Closed,P1,Europe,2023-01-17,10,Desc for INC001792
INC001793,2023-04-14,Closed,P1,US,2023-04-14,0,Desc for INC001793
INC001794,2023-06-09,WIP,P1,Asia,,41,Desc for INC001794
INC001795,2023-03-26,New,P1,Europe,,116,Desc for INC001795
INC001796,2023-01-05,Closed,P4,US,2023-01-06,1,Desc for INC001796
INC001797,2023-01-16,Closed,P1,Asia,2023-01-20,4,Desc for INC001797
INC001798,2023-01-17,New,P1,Europe,,184,Desc for INC001798
INC001799,2023-02-01,Closed,P2,US,2023-02-11,10,Desc for INC001799
INC001800,2023-02-09,New,P4,Asia,,161,Desc for INC001800
INC001801,2023-05-19,WIP,P4,Asia,,62,Desc for INC001801
INC001802,2023-02-18,New,P3,Europe,,152,Desc for INC001802
INC001803,2023-01-18,Closed,P2,US,2023-01-26,8,Desc for INC001803
INC001804,2023-05-10,New,P3,US,,71,Desc for INC001804
INC001805,2023-04-10,Closed,P3,Asia,2023-04-24,14,Desc for INC001805
INC001806,2023-01-14,Closed,P3,US,2023-01-15,1,Desc for INC001806
INC001807,2023-05-28,Closed,P3,US,2023-05-29,1,Desc for INC001807
INC001808,2023-05-18,New,P2,US,,63,Desc for INC001808
INC001809,2023-04-15,New,P2,US,,96,Desc for INC001809
INC001810,2023-04-16,Closed,P4,Asia,2023-04-19,3,Desc for INC001810
INC001811,2022-11-27,Closed,P2,US,2022-12-05,8,Desc for INC001811
INC001812,2023-04-24,WIP,P2,Asia,,87,Desc for INC001812
INC001813,2022-11-28,Closed,P3,US,2022-11-30,2,Desc for INC001813
INC001814,2023-04-20,New,P1,US,,91,Desc for INC001814
INC001815,2023-06-03,Closed,P2,Europe,2023-06-05,2,Desc for INC001815
INC001816,2023-04-22,WIP,P1,Asia,,89,Desc for INC001816
INC001817,2023-01-16,New,P1,US,,185,Desc for INC001817
INC001818,2023-02-10,Closed,P1,Asia,2023-02-11,1,Desc for INC001818
INC001819,2022-11-25,Closed,P2,US,2022-11-27,2,Desc for INC001819
INC001820,2023-03-30,Closed,P3,US,2023-03-30,0,Desc for INC001820
INC001821,2023-04-24,New,P2,US,,87,Desc for INC001821
INC001822,2023-01-29,New,P2,US,,172,Desc for INC001822
INC001823,2023-05-28,New,P1,Asia,,53,Desc for INC001823
INC001824,2023-02-28,New,P4,US,,142,Desc for INC001824
INC001825,2023-05-31,WIP,P2,US,,50,Desc for INC001825
INC001826,2023-04-29,Closed,P3,Asia,2023-04-29,0,Desc for INC001826
INC001827,2023-03-14,Closed,P3,US,2023-03-17,3,Desc for INC001827
INC001828,2022-12-06,New,P4,US,,226,Desc for INC001828
INC001829,2022-12-26,WIP,P4,US,,206,Desc for INC001829
INC001830,2023-05-20,Closed,P1,Europe,2023-05-22,2,Desc for INC001830
INC001831,2023-02-20,New,P4,US,,150,Desc for INC001831
INC001832,2022-12-14,New,P4,Europe,,218,Desc for INC001832
INC001833,2023-02-23,Closed,P1,US,2023-02-25,2,Desc for INC001833
INC001834,2023-02-05,WIP,P2,Europe,,165,Desc for INC001834
INC001835,2023-03-02,Closed,P2,US,2023-03-03,1,Desc for INC001835
INC001836,2022-12-21,Closed,P2,US,2023-01-08,18,Desc for INC001836
INC001837,2023-06-02,WIP,P2,US,,48,Desc for INC001837
INC001838,2023-01-16,Closed,P1,Asia,2023-01-27,11,Desc for INC001838
INC001839,2022-12-24,New,P3,US,,208,Desc for INC001839
INC001840,2022-11-27,New,P2,US,,235,Desc for INC001840
INC001841,2023-03-14,New,P2,Asia,,128,Desc for INC001841
INC001842,2023-06-06,WIP,P3,US,,44,Desc for INC001842
INC001843,2023-03-30,Closed,P3,Asia,2023-03-30,0,Desc for INC001843
INC001844,2022-12-07,Closed,P3,US,2022-12-18,11,Desc for INC001844
INC001845,2023-01-14,New,P2,US,,187,Desc for INC001845
INC001846,2023-06-10,New,P3,US,,40,Desc for INC001846
INC001847,2023-05-30,New,P4,US,,51,Desc for INC001847
INC001848,2022-11-24,New,P4,US,,238,Desc for INC001848
INC001849,2023-01-19,New,P2,US,,182,Desc for INC001849
INC001850,2023-03-11,Closed,P2,US,2023-03-16,5,Desc for INC001850
INC001851,2022-12-25,New,P4,Asia,,207,Desc for INC001851
INC001852,2023-01-15,New,P4,US,,186,Desc for INC001852
INC001853,2022-12-25,New,P2,US,,207,Desc for INC001853
INC001854,2023-03-13,WIP,P3,Europe,,129,Desc for INC001854
INC001855,2023-03-28,New,P4,Europe,,114,Desc for INC001855
INC001856,2022-12-14,WIP,P2,US,,218,Desc for INC001856
INC001857,2023-06-03,Closed,P4,US,2023-06-03,0,Desc for INC001857
INC001858,2023-03-22,New,P1,Asia,,120,Desc for INC001858
INC001859,2022-12-25,New,P3,US,,207,Desc for INC001859
INC001860,2023-03-01,WIP,P2,Europe,,141,Desc for INC001860
INC001861,2022-12-18,WIP,P1,US,,214,Desc for INC001861
INC001862,2023-01-21,Closed,P4,US,2023-01-28,7,Desc for INC001862
INC001863,2023-04-15,New,P3,Asia,,96,Desc for INC001863
INC001864,2023-03-30,New,P4,US,,112,Desc for INC001864
INC001865,2023-05-10,New,P4,US,,71,Desc for INC001865
INC001866,2023-05-30,New,P4,US,,51,Desc for INC001866
INC001867,2023-01-01,Closed,P2,US,2023-01-13,12,Desc for INC001867
INC001868,2023-04-14,Closed,P2,Europe,2023-04-14,0,Desc for INC001868
INC001869,2023-05-09,New,P2,US,,72,Desc for INC001869
INC001870,2023-02-06,WIP,P4,US,,164,Desc for INC001870
INC001871,2023-01-24,WIP,P2,US,,177,Desc for INC001871
INC001872,2023-05-27,Closed,P1,US,2023-06-02,6,Desc for INC001872
INC001873,2023-02-26,Closed,P2,Europe,2023-03-02,4,Desc for INC001873
INC001874,2023-03-13,WIP,P3,US,,129,Desc for INC001874
INC001875,2023-05-29,New,P1,Asia,,52,Desc for INC001875
INC001876,2023-05-06,WIP,P2,US,,75,Desc for INC001876
INC001877,2022-12-15,WIP,P3,US,,217,Desc for INC001877
INC001878,2022-11-26,New,P3,US,,236,Desc for INC001878
INC001879,2023-02-24,New,P3,US,,146,Desc for INC001879
INC001880,2023-02-28,Closed,P2,US,2023-03-09,9,Desc for INC001880
INC001881,2023-02-09,Closed,P2,US,2023-02-11,2,Desc for INC001881
INC001882,2023-03-08,Closed,P2,Asia,2023-03-13,5,Desc for INC001882
INC001883,2023-02-23,Closed,P2,US,2023-02-23,0,Desc for INC001883
INC001884,2023-03-14,WIP,P3,US,,128,Desc for INC001884
INC001885,2023-04-15,Closed,P3,US,2023-04-18,3,Desc for INC001885
INC001886,2023-05-29,WIP,P1,US,,52,Desc for INC001886
INC001887,2023-01-17,New,P3,US,,184,Desc for INC001887
INC001888,2023-01-28,Closed,P2,Europe,2023-02-02,5,Desc for INC001888
INC001889,2022-12-01,New,P3,Asia,,231,Desc for INC001889
INC001890,2023-02-27,Closed,P4,US,2023-02-28,1,Desc for INC001890
INC001891,2023-02-04,New,P2,US,,166,Desc for INC001891
INC001892,2023-05-28,Closed,P4,Asia,2023-06-11,14,Desc for INC001892
INC001893,2023-04-13,Closed,P3,US,2023-04-14,1,Desc for INC001893
INC001894,2023-04-07,WIP,P3,Europe,,104,Desc for INC001894
INC001895,2023-02-22,Closed,P1,US,2023-03-03,9,Desc for INC001895
INC001896,2023-01-04,New,P4,US,,197,Desc for INC001896
INC001897,2022-12-22,Closed,P2,US,2022-12-23,1,Desc for INC001897
INC001898,2023-06-03,Closed,P4,Europe,2023-06-03,0,Desc for INC001898
INC001899,2023-06-05,Closed,P4,Europe,2023-06-11,6,Desc for INC001899
INC001900,2023-04-21,Closed,P3,US,2023-04-21,0,Desc for INC001900
INC001901,2022-12-04,Closed,P2,Europe,2022-12-04,0,Desc for INC001901
INC001902,2022-12-06,New,P2,Asia,,226,Desc for INC001902
INC001903,2023-05-07,New,P4,US,,74,Desc for INC001903
INC001904,2022-12-27,WIP,P3,US,,205,Desc for INC001904
INC001905,2023-03-09,Closed,P2,Europe,2023-03-11,2,Desc for INC001905
INC001906,2023-05-09,New,P1,US,,72,Desc for INC001906
INC001907,2023-05-04,New,P1,US,,77,Desc for INC001907
INC001908,2023-01-14,Closed,P3,US,2023-01-14,0,Desc for INC001908
INC001909,2023-03-18,New,P2,Asia,,124,Desc for INC001909
INC001910,2023-02-12,New,P1,US,,158,Desc for INC001910
INC001911,2022-12-06,WIP,P2,US,,226,Desc for INC001911
INC001912,2023-04-17,WIP,P3,Asia,,94,Desc for INC001912
INC001913,2023-03-17,Closed,P4,Europe,2023-03-18,1,Desc for INC001913
INC001914,2022-12-11,New,P4,Asia,,221,Desc for INC001914
INC001915,2023-01-31,Closed,P1,US,2023-02-02,2,Desc for INC001915
INC001916,2022-11-25,New,P3,Europe,,237,Desc for INC001916
INC001917,2023-05-14,Closed,P2,US,2023-05-15,1,Desc for INC001917
INC001918,2022-11-29,WIP,P3,US,,233,Desc for INC001918
INC001919,2023-01-28,New,P1,US,,173,Desc for INC001919
INC001920,2023-01-27,New,P1,Asia,,174,Desc for INC001920
INC001921,2023-03-18,WIP,P4,Asia,,124,Desc for INC001921
INC001922,2022-12-03,WIP,P2,US,,229,Desc for INC001922
INC001923,2023-06-07,Closed,P2,US,2023-06-08,1,Desc for INC001923
INC001924,2023-01-11,WIP,P3,Asia,,190,Desc for INC001924
INC001925,2023-06-02,New,P2,Asia,,48,Desc for INC001925
INC001926,2023-02-18,Closed,P2,US,2023-03-08,18,Desc for INC001926
INC001927,2023-05-19,Closed,P4,Europe,2023-05-29,10,Desc for INC001927
INC001928,2023-06-10,Closed,P3,Europe,2023-06-11,1,Desc for INC001928
INC001929,2023-02-15,New,P2,US,,155,Desc for INC001929
INC001930,2023-05-05,Closed,P1,US,2023-05-14,9,Desc for INC001930
INC001931,2023-02-18,Closed,P1,US,2023-02-25,7,Desc for INC001931
INC001932,2022-11-30,New,P4,US,,232,Desc for INC001932
INC001933,2023-01-03,New,P2,US,,198,Desc for INC001933
INC001934,2023-05-07,New,P2,US,,74,Desc for INC001934
INC001935,2023-02-08,Closed,P2,Asia,2023-02-10,2,Desc for INC001935
INC001936,2023-03-21,New,P1,US,,121,Desc for INC001936
INC001937,2023-01-20,New,P4,Asia,,181,Desc for INC001937
INC001938,2022-12-12,WIP,P2,US,,220,Desc for INC001938
INC001939,2023-01-25,Closed,P3,Asia,2023-01-26,1,Desc for INC001939
INC001940,2023-05-18,Closed,P1,Asia,2023-05-20,2,Desc for INC001940
INC001941,2023-02-21,WIP,P2,US,,149,Desc for INC001941
INC001942,2023-06-06,Closed,P2,US,2023-06-06,0,Desc for INC001942
INC001943,2023-01-06,Closed,P2,US,2023-01-11,5,Desc for INC001943
INC001944,2023-01-15,New,P3,US,,186,Desc for INC001944
INC001945,2023-04-23,Closed,P4,Asia,2023-04-29,6,Desc for INC001945
INC001946,2022-12-20,New,P4,US,,212,Desc for INC001946
INC001947,2022-12-15,WIP,P2,US,,217,Desc for INC001947
INC001948,2023-05-27,Closed,P1,US,2023-05-27,0,Desc for INC001948
INC001949,2022-12-08,New,P4,Asia,,224,Desc for INC001949
INC001950,2022-12-15,New,P1,Europe,,217,Desc for INC001950
INC001951,2022-12-27,New,P2,US,,205,Desc for INC001951
INC001952,2023-02-16,New,P3,US,,154,Desc for INC001952
INC001953,2023-05-27,Closed,P2,US,2023-06-01,5,Desc for INC001953
INC001954,2023-04-18,WIP,P3,US,,93,Desc for INC001954
INC001955,2022-12-19,New,P2,Asia,,213,Desc for INC001955
INC001956,2022-12-11,Closed,P4,Asia,2022-12-19,8,Desc for INC001956
INC001957,2023-01-11,New,P4,US,,190,Desc for INC001957
INC001958,2023-06-03,Closed,P3,US,2023-06-05,2,Desc for INC001958
INC001959,2023-02-23,Closed,P2,US,2023-03-08,13,Desc for INC001959
INC001960,2023-01-10,WIP,P3,Europe,,191,Desc for INC001960
INC001961,2022-12-08,Closed,P1,Europe,2022-12-21,13,Desc for INC001961
INC001962,2023-01-23,New,P4,Asia,,178,Desc for INC001962
INC001963,2023-03-27,WIP,P4,Asia,,115,Desc for INC001963
INC001964,2023-03-15,WIP,P3,Asia,,127,Desc for INC001964
INC001965,2023-03-27,New,P2,US,,115,Desc for INC001965
INC001966,2023-02-01,New,P1,US,,169,Desc for INC001966
INC001967,2023-02-02,New,P1,Europe,,168,Desc for INC001967
INC001968,2023-06-08,WIP,P3,US,,42,Desc for INC001968
INC001969,2022-12-14,New,P4,Asia,,218,Desc for INC001969
INC001970,2022-11-28,New,P2,Europe,,234,Desc for INC001970
INC001971,2023-03-24,New,P1,US,,118,Desc for INC001971
INC001972,2023-02-04,WIP,P1,Europe,,166,Desc for INC001972
INC001973,2023-05-03,New,P1,Europe,,78,Desc for INC001973
INC001974,2023-02-04,New,P3,US,,166,Desc for INC001974
INC001975,2023-01-17,WIP,P4,Asia,,184,Desc for INC001975
INC001976,2022-11-30,New,P3,US,,232,Desc for INC001976
INC001977,2023-01-24,WIP,P2,US,,177,Desc for INC001977
INC001978,2023-05-31,Closed,P2,US,2023-06-01,1,Desc for INC001978
INC001979,2023-04-27,New,P2,US,,84,Desc for INC001979
INC001980,2023-05-09,WIP,P4,Europe,,72,Desc for INC001980
INC001981,2023-01-21,New,P3,Asia,,180,Desc for INC001981
INC001982,2023-01-28,Closed,P4,Europe,2023-02-01,4,Desc for INC001982
INC001983,2023-05-10,New,P3,US,,71,Desc for INC001983
INC001984,2023-06-09,Closed,P2,US,2023-06-10,1,Desc for INC001984
INC001985,2022-12-31,WIP,P3,Europe,,201,Desc for INC001985
INC001986,2023-01-01,WIP,P1,US,,200,Desc for INC001986
INC001987,2023-04-06,WIP,P4,Europe,,105,Desc for INC001987
INC001988,2023-02-04,WIP,P1,US,,166,Desc for INC001988
INC001989,2023-04-29,New,P1,Europe,,82,Desc for INC001989
INC001990,2022-12-28,Closed,P3,US,2023-01-07,10,Desc for INC001990
INC001991,2022-11-25,New,P2,Europe,,237,Desc for INC001991
INC001992,2023-06-04,New,P1,US,,46,Desc for INC001992
INC001993,2023-06-07,WIP,P3,US,,43,Desc for INC001993
INC001994,2023-03-03,New,P1,Asia,,139,Desc for INC001994
INC001995,2023-05-11,Closed,P2,Asia,2023-05-21,10,Desc for INC001995
INC001996,2022-12-21,WIP,P4,US,,211,Desc for INC001996
INC001997,2023-06-03,New,P2,US,,47,Desc for INC001997
INC001998,2022-12-13,New,P1,US,,219,Desc for INC001998
INC001999,2023-05-05,Closed,P1,Asia,2023-05-05,0,Desc for INC001999
INC002000,2023-05-03,New,P4,US,,78,Desc for INC002000
INC002001,2022-12-07,Closed,P4,US,2022-12-09,2,Desc for INC002001
INC002002,2023-03-22,Closed,P3,Asia,2023-03-27,5,Desc for INC002002
INC002003,2023-01-10,WIP,P1,US,,191,Desc for INC002003
INC002004,2023-04-03,New,P4,Asia,,108,Desc for INC002004
INC002005,2023-03-12,New,P3,Europe,,130,Desc for INC002005
INC002006,2023-01-30,Closed,P3,Asia,2023-02-08,9,Desc for INC002006
INC002007,2023-03-10,New,P3,Asia,,132,Desc for INC002007
INC002008,2023-06-12,WIP,P3,Asia,,38,Desc for INC002008
INC002009,2023-02-08,Closed,P2,US,2023-02-09,1,Desc for INC002009
INC002010,2023-05-23,New,P2,Europe,,58,Desc for INC002010
INC002011,2023-04-18,WIP,P2,US,,93,Desc for INC002011
INC002012,2023-04-19,New,P2,Europe,,92,Desc for INC002012
INC002013,2023-05-07,New,P3,US,,74,Desc for INC002013
INC002014,2023-02-06,Closed,P1,Europe,2023-02-08,2,Desc for INC002014
INC002015,2023-03-22,Closed,P4,Asia,2023-03-25,3,Desc for INC002015
INC002016,2023-05-04,New,P2,US,,77,Desc for INC002016
INC002017,2023-01-02,Closed,P3,US,2023-01-12,10,Desc for INC002017
INC002018,2023-03-03,New,P2,US,,139,Desc for INC002018
INC002019,2023-01-29,New,P1,Asia,,172,Desc for INC002019
INC002020,2023-03-23,WIP,P3,US,,119,Desc for INC002020
INC002021,2023-02-20,Closed,P4,US,2023-02-25,5,Desc for INC002021
INC002022,2023-02-03,WIP,P3,US,,167,Desc for INC002022
INC002023,2023-04-15,Closed,P4,Europe,2023-04-15,0,Desc for INC002023
INC002024,2023-05-22,Closed,P3,US,2023-06-06,15,Desc for INC002024
INC002025,2023-05-10,Closed,P3,Asia,2023-05-10,0,Desc for INC002025
INC002026,2023-03-19,New,P1,Europe,,123,Desc for INC002026
INC002027,2023-02-08,WIP,P2,US,,162,Desc for INC002027
INC002028,2023-04-09,WIP,P1,US,,102,Desc for INC002028
INC002029,2023-03-26,WIP,P2,US,,116,Desc for INC002029
INC002030,2022-12-14,New,P1,US,,218,Desc for INC002030
INC002031,2022-11-24,Closed,P3,Asia,2022-11-25,1,Desc for INC002031
INC002032,2023-01-20,Closed,P1,US,2023-01-21,1,Desc for INC002032
INC002033,2023-02-18,WIP,P2,US,,152,Desc for INC002033
INC002034,2023-06-09,New,P4,US,,41,Desc for INC002034
INC002035,2023-01-09,New,P2,US,,192,Desc for INC002035
INC002036,2022-11-27,New,P2,US,,235,Desc for INC002036
INC002037,2023-06-08,WIP,P2,US,,42,Desc for INC002037
INC002038,2022-12-20,New,P2,Europe,,212,Desc for INC002038
INC002039,2023-02-24,Closed,P4,US,2023-02-25,1,Desc for INC002039
INC002040,2022-11-30,WIP,P2,Europe,,232,Desc for INC002040
INC002041,2023-03-01,Closed,P4,Europe,2023-03-06,5,Desc for INC002041
INC002042,2022-12-28,Closed,P2,Asia,2022-12-30,2,Desc for INC002042
INC002043,2023-05-25,New,P3,US,,56,Desc for INC002043
INC002044,2022-12-28,New,P4,Asia,,204,Desc for INC002044
INC002045,2023-04-17,Closed,P1,US,2023-05-05,18,Desc for INC002045
INC002046,2023-06-02,Closed,P3,US,2023-06-02,0,Desc for INC002046
INC002047,2023-06-04,WIP,P1,US,,46,Desc for INC002047
INC002048,2023-02-04,Closed,P3,US,2023-02-06,2,Desc for INC002048
INC002049,2023-05-11,New,P4,US,,70,Desc for INC002049
INC002050,2023-02-03,New,P4,US,,167,Desc for INC002050
INC002051,2023-03-16,Closed,P2,Europe,2023-03-17,1,Desc for INC002051
INC002052,2023-04-28,New,P1,Asia,,83,Desc for INC002052
INC002053,2022-12-28,WIP,P1,US,,204,Desc for INC002053
INC002054,2023-04-17,New,P4,US,,94,Desc for INC002054
INC002055,2023-02-20,New,P2,US,,150,Desc for INC002055
INC002056,2023-01-21,WIP,P2,US,,180,Desc for INC002056
INC002057,2022-12-26,WIP,P1,Asia,,206,Desc for INC002057
INC002058,2023-03-04,New,P3,US,,138,Desc for INC002058
INC002059,2023-05-14,Closed,P1,Asia,2023-05-24,10,Desc for INC002059
INC002060,2023-01-01,New,P4,US,,200,Desc for INC002060
INC002061,2023-03-01,New,P1,US,,141,Desc for INC002061
INC002062,2023-04-01,Closed,P2,Europe,2023-04-07,6,Desc for INC002062
INC002063,2023-01-04,New,P4,Asia,,197,Desc for INC002063
INC002064,2022-11-28,Closed,P4,US,2022-12-02,4,Desc for INC002064
INC002065,2023-01-09,Closed,P4,Europe,2023-01-15,6,Desc for INC002065
INC002066,2023-03-14,New,P2,Europe,,128,Desc for INC002066
INC002067,2023-05-06,New,P4,Asia,,75,Desc for INC002067
INC002068,2022-12-27,Closed,P2,Asia,2023-01-14,18,Desc for INC002068
INC002069,2023-04-19,WIP,P1,US,,92,Desc for INC002069
INC002070,2023-01-30,WIP,P1,US,,171,Desc for INC002070
INC002071,2023-04-13,New,P2,US,,98,Desc for INC002071
INC002072,2022-12-31,New,P2,Asia,,201,Desc for INC002072
INC002073,2022-12-27,WIP,P4,US,,205,Desc for INC002073
INC002074,2023-03-26,Closed,P2,Asia,2023-03-31,5,Desc for INC002074
INC002075,2023-03-01,WIP,P2,Europe,,141,Desc for INC002075
INC002076,2022-12-03,Closed,P1,Asia,2022-12-08,5,Desc for INC002076
